client_order_id,instrument,side,quantity,price
2034,Lotus,1,400,284.00
2035,Orchid,2,185,49.00
2036,Tulip,1,259,215.00
2037,Orchid,2,359,60.00
2038,Lotus,1,260,280.00
2039,Rose,1,420,231.00
2040,Lavender,2,138,139.00
2041,Tulip,2,315,152.00
2042,Lavender,2,85,94.00
2043,Lavender,2,166,284.00
2044,Rose,2,66,144.00
2045,Orchid,2,195,163.00
2046,Tulip,2,479,116.00
2047,Orchid,2,436,40.00
2048,Orchid,1,337,244.00
2049,Lavender,1,364,215.00
2050,Lavender,2,278,171.00
2051,Tulip,2,282,32.00
2052,Rose,2,401,23.00
2053,Lavender,1,472,161.00
2054,Lotus,2,99,293.00
2055,Tulip,2,61,191.00
2056,Orchid,1,71,15.00
2057,Lotus,2,133,158.00
2058,Lotus,2,361,128.00
2059,Lotus,2,449,88.00
2060,Rose,1,133,73.00
2061,Rose,1,286,150.00
2062,Lotus,1,203,256.00
2063,Tulip,1,82,54.00
2064,Lotus,1,393,241.00
2065,Lavender,1,125,160.00
2066,Orchid,2,444,20.00
2067,Tulip,1,197,246.00
2068,Lavender,2,296,278.00
2069,Orchid,1,113,241.00
2070,Tulip,1,130,237.00
2071,Lotus,2,52,212.00
2072,Tulip,2,65,94.00
2073,Tulip,2,169,132.00
2074,Orchid,2,464,26.00
2075,Lotus,1,171,282.00
2076,Tulip,2,217,67.00
2077,Rose,1,259,134.00
2078,Rose,1,87,75.00
2079,Lavender,1,210,109.00
2080,Lavender,1,114,300.00
2081,Lotus,1,288,245.00
2082,Lotus,1,372,38.00
2083,Orchid,1,76,283.00
2084,Lavender,1,160,102.00
2085,Lavender,2,123,44.00
2086,Lotus,2,85,263.00
2087,Tulip,2,58,92.00
2088,Orchid,1,231,231.00
2089,Orchid,1,447,91.00
2090,Tulip,1,266,155.00
2091,Lavender,2,234,243.00
2092,Orchid,1,364,192.00
2093,Rose,1,299,171.00
2094,Tulip,2,461,115.00
2095,Orchid,1,326,240.00
2096,Rose,1,430,168.00
2097,Lotus,2,350,103.00
2098,Lotus,1,382,220.00
2099,Lavender,2,63,108.00
2100,Lotus,1,457,207.00
2101,Lotus,1,163,40.00
2102,Lavender,1,320,262.00
2103,Rose,1,382,115.00
2104,Orchid,1,251,223.00
2105,Tulip,2,120,195.00
2106,Tulip,2,475,117.00
2107,Orchid,2,435,58.00
2108,Tulip,2,173,218.00
2109,Rose,2,424,13.00
2110,Tulip,1,255,176.00
2111,Lavender,2,309,126.00
2112,Rose,2,121,28.00
2113,Orchid,1,110,290.00
2114,Tulip,1,70,271.00
2115,Orchid,1,277,22.00
2116,Tulip,1,157,187.00
2117,Rose,2,340,39.00
2118,Lotus,2,65,85.00
2119,Tulip,2,363,51.00
2120,Rose,1,95,137.00
2121,Rose,1,441,157.00
2122,Lavender,2,251,156.00
2123,Rose,2,461,103.00
2124,Tulip,2,420,221.00
2125,Orchid,1,210,116.00
2126,Tulip,2,309,175.00
2127,Tulip,2,73,206.00
2128,Lotus,1,370,88.00
2129,Tulip,2,95,176.00
2130,Orchid,2,118,204.00
2131,Lavender,1,176,186.00
2132,Rose,1,411,140.00
2133,Lavender,1,435,14.00
2134,Orchid,2,435,195.00
2135,Rose,2,266,90.00
2136,Lavender,1,356,51.00
2137,Lotus,2,448,16.00
2138,Rose,2,97,120.00
2139,Lavender,2,382,258.00
2140,Lotus,1,285,67.00
2141,Lavender,1,289,264.00
2142,Lotus,2,299,45.00
2143,Orchid,2,143,132.00
2144,Rose,2,488,241.00
2145,Lotus,1,216,182.00
2146,Tulip,2,473,28.00
2147,Lotus,1,236,147.00
2148,Lotus,2,359,90.00
2149,Rose,1,125,59.00
2150,Lavender,2,288,273.00
2151,Rose,2,137,60.00
2152,Rose,2,177,260.00
2153,Tulip,1,452,90.00
2154,Lavender,1,355,197.00
2155,Orchid,2,409,71.00
2156,Rose,2,354,255.00
2157,Orchid,2,444,38.00
2158,Lotus,1,332,282.00
2159,Tulip,2,191,249.00
2160,Lavender,1,358,249.00
2161,Lavender,1,480,72.00
2162,Orchid,2,102,117.00
2163,Rose,2,299,257.00
2164,Lavender,1,159,248.00
2165,Lotus,1,419,231.00
2166,Orchid,1,456,292.00
2167,Rose,2,345,289.00
2168,Orchid,2,216,26.00
2169,Lotus,1,480,263.00
2170,Orchid,2,464,81.00
2171,Lotus,1,148,13.00
2172,Lavender,2,330,184.00
2173,Tulip,2,377,97.00
2174,Orchid,2,215,86.00
2175,Orchid,1,285,126.00
2176,Orchid,1,364,16.00
2177,Tulip,1,385,135.00
2178,Tulip,1,337,81.00
2179,Rose,2,239,183.00
2180,Lotus,2,212,234.00
2181,Lotus,2,208,114.00
2182,Lotus,1,361,120.00
2183,Orchid,1,435,175.00
2184,Lotus,1,491,269.00
2185,Orchid,1,223,194.00
2186,Lavender,2,138,199.00
2187,Lavender,2,286,193.00
2188,Lavender,2,266,107.00
2189,Orchid,1,235,63.00
2190,Lotus,1,233,221.00
2191,Orchid,1,117,111.00
2192,Lotus,2,367,77.00
2193,Lavender,1,363,172.00
2194,Lotus,2,317,59.00
2195,Tulip,1,461,183.00
2196,Lavender,2,388,14.00
2197,Rose,2,362,298.00
2198,Tulip,2,311,145.00
2199,Orchid,2,127,137.00
2200,Rose,1,104,156.00
2201,Lotus,2,240,20.00
2202,Orchid,1,405,207.00
2203,Orchid,1,152,153.00
2204,Orchid,2,112,220.00
2205,Orchid,1,194,136.00
2206,Tulip,1,56,265.00
2207,Orchid,1,474,226.00
2208,Rose,1,231,146.00
2209,Rose,1,114,210.00
2210,Lotus,1,86,233.00
2211,Tulip,2,200,55.00
2212,Rose,2,405,87.00
2213,Orchid,1,227,89.00
2214,Lotus,2,230,134.00
2215,Orchid,1,431,115.00
2216,Rose,1,416,253.00
2217,Rose,2,164,247.00
2218,Tulip,2,245,131.00
2219,Lotus,2,419,207.00
2220,Tulip,1,70,237.00
2221,Tulip,1,256,181.00
2222,Rose,1,59,291.00
2223,Lavender,1,438,53.00
2224,Tulip,2,302,209.00
2225,Orchid,1,333,181.00
2226,Tulip,1,292,144.00
2227,Rose,1,167,268.00
2228,Tulip,2,224,190.00
2229,Lotus,1,310,48.00
2230,Lavender,1,462,279.00
2231,Orchid,1,138,291.00
2232,Tulip,1,187,153.00
2233,Lavender,2,415,91.00
2234,Rose,1,315,224.00
2235,Tulip,2,334,80.00
2236,Tulip,1,182,168.00
2237,Tulip,1,460,214.00
2238,Lotus,1,315,135.00
2239,Lavender,2,446,32.00
2240,Tulip,1,268,255.00
2241,Orchid,1,419,163.00
2242,Tulip,1,75,295.00
2243,Orchid,2,285,187.00
2244,Lotus,1,230,159.00
2245,Lotus,2,85,174.00
2246,Rose,1,368,188.00
2247,Rose,2,90,95.00
2248,Orchid,2,468,43.00
2249,Lotus,1,466,239.00
2250,Lavender,2,464,279.00
2251,Orchid,2,86,239.00
2252,Lotus,2,263,136.00
2253,Rose,2,394,113.00
2254,Lotus,2,199,194.00
2255,Lavender,1,163,254.00
2256,Orchid,2,234,226.00
2257,Orchid,1,499,171.00
2258,Lavender,1,122,68.00
2259,Orchid,1,424,223.00
2260,Orchid,1,75,183.00
2261,Orchid,1,168,297.00
2262,Lavender,1,344,55.00
2263,Rose,2,131,22.00
2264,Tulip,2,110,250.00
2265,Lotus,1,169,285.00
2266,Rose,1,272,266.00
2267,Orchid,2,405,251.00
2268,Rose,1,418,230.00
2269,Orchid,1,489,145.00
2270,Lotus,2,175,94.00
2271,Rose,1,423,94.00
2272,Rose,2,181,62.00
2273,Lavender,2,319,224.00
2274,Rose,1,309,261.00
2275,Orchid,1,284,212.00
2276,Lotus,2,475,300.00
2277,Tulip,2,71,199.00
2278,Lotus,2,278,75.00
2279,Tulip,2,226,278.00
2280,Orchid,1,130,58.00
2281,Lotus,1,332,296.00
2282,Orchid,2,155,136.00
2283,Rose,2,84,116.00
2284,Tulip,1,111,267.00
2285,Lavender,1,345,126.00
2286,Tulip,1,135,47.00
2287,Tulip,2,428,278.00
2288,Lavender,1,282,249.00
2289,Lotus,1,202,238.00
2290,Orchid,2,249,189.00
2291,Tulip,1,469,251.00
2292,Lavender,2,58,165.00
2293,Lavender,2,326,181.00
2294,Orchid,1,81,289.00
2295,Orchid,2,112,195.00
2296,Lotus,2,486,44.00
2297,Rose,2,495,247.00
2298,Tulip,1,73,85.00
2299,Tulip,1,210,78.00
2300,Lotus,1,64,181.00
2301,Lavender,2,198,283.00
2302,Rose,1,375,97.00
2303,Rose,1,365,261.00
2304,Lavender,1,52,138.00
2305,Lavender,2,221,210.00
2306,Lavender,2,289,273.00
2307,Lavender,1,457,98.00
2308,Lotus,1,114,94.00
2309,Tulip,1,184,212.00
2310,Rose,1,261,127.00
2311,Rose,1,430,12.00
2312,Rose,1,308,185.00
2313,Tulip,1,472,101.00
2314,Orchid,1,153,266.00
2315,Rose,1,442,216.00
2316,Lavender,2,455,17.00
2317,Rose,1,324,165.00
2318,Lavender,1,467,291.00
2319,Lavender,2,194,77.00
2320,Tulip,1,165,268.00
2321,Tulip,1,90,226.00
2322,Orchid,2,457,74.00
2323,Lotus,1,469,159.00
2324,Orchid,1,357,51.00
2325,Orchid,1,140,96.00
2326,Orchid,1,57,129.00
2327,Lavender,2,123,213.00
2328,Lavender,2,449,32.00
2329,Lotus,1,446,81.00
2330,Rose,2,284,90.00
2331,Orchid,1,205,259.00
2332,Lotus,1,143,267.00
2333,Lotus,1,420,118.00
2334,Lavender,2,328,195.00
2335,Lotus,1,234,125.00
2336,Lavender,1,394,114.00
2337,Orchid,1,432,166.00
2338,Tulip,2,309,65.00
2339,Lotus,1,231,164.00
2340,Rose,2,320,207.00
2341,Orchid,1,477,256.00
2342,Lotus,2,138,165.00
2343,Orchid,2,270,43.00
2344,Rose,1,482,188.00
2345,Tulip,1,307,136.00
2346,Rose,2,259,176.00
2347,Lavender,2,499,51.00
2348,Rose,2,312,73.00
2349,Tulip,2,84,237.00
2350,Rose,2,84,223.00
2351,Lavender,2,179,182.00
2352,Rose,1,217,142.00
2353,Lotus,2,244,120.00
2354,Lotus,2,329,16.00
2355,Tulip,2,282,297.00
2356,Lavender,1,334,14.00
2357,Lotus,2,133,55.00
2358,Rose,1,146,118.00
2359,Lavender,1,142,267.00
2360,Tulip,1,270,22.00
2361,Orchid,2,263,175.00
2362,Lotus,1,249,116.00
2363,Lavender,2,243,241.00
2364,Rose,2,116,124.00
2365,Orchid,2,173,136.00
2366,Orchid,2,318,259.00
2367,Rose,1,369,136.00
2368,Lavender,2,65,163.00
2369,Rose,1,255,201.00
2370,Rose,2,173,236.00
2371,Lotus,2,174,20.00
2372,Orchid,1,479,26.00
2373,Tulip,2,156,214.00
2374,Orchid,1,349,271.00
2375,Lotus,2,137,153.00
2376,Lavender,1,483,192.00
2377,Rose,1,239,83.00
2378,Rose,1,466,37.00
2379,Rose,1,457,132.00
2380,Rose,1,358,226.00
2381,Rose,1,297,267.00
2382,Rose,2,221,95.00
2383,Lotus,2,130,237.00
2384,Rose,2,261,238.00
2385,Rose,2,228,204.00
2386,Rose,1,270,16.00
2387,Lotus,1,125,231.00
2388,Tulip,2,461,190.00
2389,Lavender,1,256,155.00
2390,Tulip,2,410,85.00
2391,Lotus,1,94,171.00
2392,Orchid,1,487,232.00
2393,Tulip,2,92,215.00
2394,Tulip,1,264,26.00
2395,Orchid,2,272,118.00
2396,Orchid,2,68,111.00
2397,Tulip,1,354,272.00
2398,Lotus,2,187,79.00
2399,Rose,1,175,160.00
2400,Lavender,1,160,225.00
2401,Lavender,1,345,110.00
2402,Lotus,2,268,96.00
2403,Lotus,1,465,190.00
2404,Orchid,1,179,18.00
2405,Lavender,1,407,21.00
2406,Lotus,1,446,169.00
2407,Lotus,2,423,64.00
2408,Tulip,1,127,75.00
2409,Lavender,2,427,207.00
2410,Tulip,2,482,152.00
2411,Rose,2,327,118.00
2412,Tulip,1,209,152.00
2413,Lotus,2,447,47.00
2414,Lavender,2,51,80.00
2415,Lavender,2,275,207.00
2416,Lavender,2,394,116.00
2417,Rose,2,148,144.00
2418,Tulip,2,385,287.00
2419,Orchid,2,466,121.00
2420,Orchid,2,305,170.00
2421,Lotus,2,54,241.00
2422,Orchid,2,109,26.00
2423,Tulip,1,426,19.00
2424,Lotus,1,243,137.00
2425,Rose,2,169,27.00
2426,Lavender,1,262,88.00
2427,Rose,2,249,273.00
2428,Lotus,2,297,89.00
2429,Tulip,1,338,174.00
2430,Orchid,1,412,118.00
2431,Rose,2,80,150.00
2432,Rose,2,346,187.00
2433,Rose,1,214,231.00
2434,Lavender,2,54,250.00
2435,Rose,2,388,30.00
2436,Orchid,2,405,99.00
2437,Orchid,1,111,241.00
2438,Lotus,2,414,147.00
2439,Lavender,1,336,127.00
2440,Lotus,2,314,94.00
2441,Rose,1,135,198.00
2442,Rose,2,275,209.00
2443,Rose,1,358,248.00
2444,Rose,1,324,267.00
2445,Tulip,1,441,114.00
2446,Lotus,2,63,187.00
2447,Lavender,2,178,219.00
2448,Rose,1,92,193.00
2449,Lotus,1,474,165.00
2450,Tulip,1,377,86.00
2451,Orchid,2,206,126.00
2452,Tulip,2,230,21.00
2453,Rose,1,312,229.00
2454,Tulip,2,426,182.00
2455,Orchid,1,87,29.00
2456,Tulip,2,244,295.00
2457,Lavender,2,222,200.00
2458,Rose,2,413,256.00
2459,Rose,2,168,226.00
2460,Rose,1,120,24.00
2461,Lavender,1,92,127.00
2462,Rose,1,113,290.00
2463,Lotus,2,441,18.00
2464,Lotus,2,274,121.00
2465,Orchid,2,370,47.00
2466,Lavender,2,267,297.00
2467,Lavender,2,187,79.00
2468,Orchid,2,344,103.00
2469,Rose,2,251,94.00
2470,Lotus,2,300,290.00
2471,Lavender,2,457,50.00
2472,Lavender,2,182,128.00
2473,Lotus,2,336,116.00
2474,Rose,2,281,54.00
2475,Rose,2,209,214.00
2476,Orchid,2,410,37.00
2477,Lavender,1,74,90.00
2478,Lavender,1,140,245.00
2479,Orchid,2,411,173.00
2480,Rose,1,124,278.00
2481,Orchid,2,168,276.00
2482,Orchid,2,454,106.00
2483,Orchid,2,409,171.00
2484,Tulip,1,65,209.00
2485,Lotus,2,291,208.00
2486,Lavender,1,91,22.00
2487,Lavender,1,489,188.00
2488,Rose,2,421,176.00
2489,Orchid,2,335,158.00
2490,Tulip,2,480,120.00
2491,Lotus,2,193,162.00
2492,Lotus,2,396,77.00
2493,Tulip,2,151,295.00
2494,Rose,1,155,284.00
2495,Lavender,2,126,158.00
2496,Orchid,1,193,26.00
2497,Rose,2,498,63.00
2498,Orchid,1,279,98.00
2499,Rose,2,330,119.00
2500,Lavender,1,159,41.00
2501,Lotus,2,300,218.00
2502,Lavender,2,400,90.00
2503,Lavender,1,437,20.00
2504,Rose,1,236,166.00
2505,Lotus,1,127,248.00
2506,Lotus,1,363,257.00
2507,Lotus,2,500,151.00
2508,Lotus,1,202,140.00
2509,Orchid,2,418,297.00
2510,Rose,2,451,259.00
2511,Tulip,2,285,16.00
2512,Lotus,1,69,220.00
2513,Tulip,1,340,147.00
2514,Tulip,1,98,298.00
2515,Rose,2,454,85.00
2516,Orchid,1,130,149.00
2517,Orchid,1,499,33.00
2518,Orchid,1,141,215.00
2519,Lavender,1,99,239.00
2520,Lotus,2,410,133.00
2521,Rose,1,117,90.00
2522,Tulip,2,196,76.00
2523,Orchid,2,461,216.00
2524,Rose,1,295,185.00
2525,Lotus,1,357,47.00
2526,Lavender,2,491,233.00
2527,Lavender,1,151,299.00
2528,Tulip,2,341,216.00
2529,Lotus,2,465,262.00
2530,Orchid,1,78,252.00
2531,Lavender,1,435,223.00
2532,Lotus,1,272,132.00
2533,Rose,2,150,257.00
2534,Tulip,1,212,157.00
2535,Orchid,1,412,158.00
2536,Lotus,1,181,276.00
2537,Rose,1,465,170.00
2538,Lavender,2,246,119.00
2539,Orchid,2,412,249.00
2540,Orchid,1,349,50.00
2541,Tulip,1,358,235.00
2542,Tulip,2,206,246.00
2543,Orchid,1,197,84.00
2544,Orchid,1,465,43.00
2545,Rose,2,347,215.00
2546,Orchid,1,99,76.00
2547,Lavender,1,183,98.00
2548,Tulip,2,121,23.00
2549,Orchid,2,155,156.00
2550,Rose,1,217,15.00
2551,Rose,1,433,52.00
2552,Tulip,1,143,252.00
2553,Orchid,1,243,47.00
2554,Lotus,2,202,254.00
2555,Lavender,2,91,115.00
2556,Rose,1,51,300.00
2557,Lotus,2,53,258.00
2558,Lotus,1,320,16.00
2559,Rose,2,235,181.00
2560,Orchid,2,426,42.00
2561,Lotus,1,86,87.00
2562,Orchid,2,104,300.00
2563,Tulip,1,114,123.00
2564,Rose,2,307,45.00
2565,Rose,1,335,21.00
2566,Orchid,1,202,226.00
2567,Lavender,2,292,44.00
2568,Orchid,1,467,70.00
2569,Lavender,2,354,196.00
2570,Rose,1,55,127.00
2571,Tulip,1,361,137.00
2572,Rose,2,257,55.00
2573,Orchid,1,455,55.00
2574,Lotus,1,130,149.00
2575,Lotus,1,488,64.00
2576,Rose,2,98,155.00
2577,Lotus,1,318,255.00
2578,Lotus,2,199,64.00
2579,Orchid,2,343,249.00
2580,Orchid,1,368,50.00
2581,Rose,1,179,197.00
2582,Orchid,1,392,248.00
2583,Orchid,1,428,53.00
2584,Lavender,2,106,136.00
2585,Tulip,2,50,266.00
2586,Orchid,1,389,91.00
2587,Rose,1,366,55.00
2588,Lotus,1,214,114.00
2589,Rose,1,210,155.00
2590,Rose,1,172,76.00
2591,Rose,1,407,288.00
2592,Lavender,1,145,168.00
2593,Orchid,1,356,249.00
2594,Rose,1,303,220.00
2595,Tulip,2,376,105.00
2596,Lotus,2,403,242.00
2597,Orchid,1,123,133.00
2598,Tulip,2,84,144.00
2599,Orchid,2,493,59.00
2600,Lavender,1,350,276.00
2601,Orchid,1,357,299.00
2602,Lotus,2,76,111.00
2603,Lavender,2,277,91.00
2604,Lavender,1,107,148.00
2605,Lotus,1,163,58.00
2606,Tulip,1,89,119.00
2607,Lotus,1,412,66.00
2608,Lavender,1,178,179.00
2609,Lotus,2,191,53.00
2610,Lotus,2,449,127.00
2611,Rose,1,444,156.00
2612,Orchid,2,496,125.00
2613,Tulip,2,441,217.00
2614,Tulip,2,403,263.00
2615,Lavender,1,393,277.00
2616,Rose,1,344,232.00
2617,Tulip,1,203,124.00
2618,Orchid,1,159,22.00
2619,Rose,2,363,203.00
2620,Lotus,1,114,25.00
2621,Rose,1,238,61.00
2622,Orchid,2,487,284.00
2623,Orchid,1,490,57.00
2624,Lavender,1,248,279.00
2625,Rose,2,276,234.00
2626,Lavender,2,185,234.00
2627,Rose,1,189,243.00
2628,Rose,2,378,196.00
2629,Tulip,2,222,134.00
2630,Rose,1,356,52.00
2631,Lotus,1,96,184.00
2632,Lavender,1,114,21.00
2633,Rose,1,357,250.00
2634,Lotus,2,165,95.00
2635,Lotus,2,248,279.00
2636,Lotus,1,277,154.00
2637,Tulip,2,114,268.00
2638,Tulip,1,435,279.00
2639,Lotus,2,369,19.00
2640,Lotus,2,51,175.00
2641,Lavender,2,202,155.00
2642,Rose,1,428,93.00
2643,Tulip,2,335,21.00
2644,Lotus,1,454,111.00
2645,Lavender,2,264,16.00
2646,Rose,1,349,190.00
2647,Orchid,2,226,77.00
2648,Lavender,2,51,15.00
2649,Rose,1,64,63.00
2650,Tulip,2,156,37.00
2651,Lotus,2,357,266.00
2652,Lavender,2,495,135.00
2653,Rose,1,336,127.00
2654,Rose,2,315,32.00
2655,Tulip,1,137,214.00
2656,Tulip,2,116,48.00
2657,Orchid,2,119,252.00
2658,Lotus,1,359,121.00
2659,Tulip,1,364,268.00
2660,Rose,1,370,176.00
2661,Tulip,2,193,146.00
2662,Tulip,1,355,70.00
2663,Lavender,2,70,33.00
2664,Lavender,1,259,298.00
2665,Lotus,2,143,136.00
2666,Lavender,2,180,57.00
2667,Rose,1,378,76.00
2668,Tulip,2,425,221.00
2669,Tulip,1,460,88.00
2670,Lavender,2,309,276.00
2671,Lavender,2,200,14.00
2672,Rose,2,248,199.00
2673,Lavender,1,151,69.00
2674,Lotus,2,381,258.00
2675,Lavender,1,83,261.00
2676,Rose,1,301,198.00
2677,Rose,2,405,254.00
2678,Orchid,2,147,71.00
2679,Tulip,2,432,230.00
2680,Lavender,2,407,39.00
2681,Tulip,2,135,105.00
2682,Lavender,1,492,61.00
2683,Rose,1,382,298.00
2684,Lavender,2,406,200.00
2685,Tulip,2,335,21.00
2686,Rose,1,183,145.00
2687,Tulip,1,332,249.00
2688,Lavender,2,413,184.00
2689,Lavender,1,293,60.00
2690,Rose,1,113,39.00
2691,Lavender,1,341,111.00
2692,Lotus,2,226,190.00
2693,Tulip,2,484,283.00
2694,Rose,1,475,40.00
2695,Tulip,2,290,128.00
2696,Lotus,2,343,222.00
2697,Tulip,1,103,70.00
2698,Tulip,1,76,51.00
2699,Lotus,1,301,72.00
2700,Tulip,2,493,223.00
2701,Tulip,1,226,46.00
2702,Lavender,2,116,68.00
2703,Rose,2,301,143.00
2704,Rose,1,227,221.00
2705,Rose,2,117,31.00
2706,Lotus,1,205,217.00
2707,Lavender,2,427,35.00
2708,Lavender,1,115,185.00
2709,Orchid,1,186,156.00
2710,Lotus,1,459,234.00
2711,Tulip,1,107,173.00
2712,Lavender,2,326,269.00
2713,Orchid,2,99,180.00
2714,Lavender,2,449,108.00
2715,Orchid,1,259,126.00
2716,Tulip,1,58,224.00
2717,Lotus,1,465,142.00
2718,Lavender,1,118,219.00
2719,Rose,2,54,29.00
2720,Rose,1,436,59.00
2721,Rose,1,308,179.00
2722,Lavender,1,73,274.00
2723,Lavender,1,492,215.00
2724,Rose,2,366,168.00
2725,Lavender,1,63,141.00
2726,Orchid,1,437,227.00
2727,Tulip,1,289,37.00
2728,Tulip,2,197,65.00
2729,Orchid,2,223,263.00
2730,Tulip,1,105,113.00
2731,Lotus,1,169,77.00
2732,Lotus,2,465,103.00
2733,Tulip,2,392,145.00
2734,Lotus,2,50,201.00
2735,Orchid,2,130,108.00
2736,Rose,1,293,114.00
2737,Orchid,2,397,226.00
2738,Orchid,2,367,101.00
2739,Lavender,2,180,221.00
2740,Orchid,2,449,270.00
2741,Lotus,2,141,229.00
2742,Orchid,1,119,273.00
2743,Rose,1,445,251.00
2744,Lavender,1,434,240.00
2745,Tulip,2,142,239.00
2746,Orchid,2,92,227.00
2747,Lavender,2,179,10.00
2748,Tulip,1,191,264.00
2749,Orchid,2,431,277.00
2750,Tulip,1,481,93.00
2751,Rose,2,258,35.00
2752,Orchid,2,87,65.00
2753,Orchid,2,129,282.00
2754,Rose,1,460,180.00
2755,Tulip,1,490,180.00
2756,Lotus,2,498,215.00
2757,Tulip,2,486,94.00
2758,Lavender,1,391,48.00
2759,Lotus,2,107,85.00
2760,Lavender,1,343,283.00
2761,Rose,1,114,14.00
2762,Rose,2,237,236.00
2763,Tulip,2,389,112.00
2764,Rose,2,240,292.00
2765,Tulip,2,309,11.00
2766,Tulip,1,89,122.00
2767,Lavender,2,455,80.00
2768,Rose,2,468,12.00
2769,Rose,2,195,84.00
2770,Rose,1,213,129.00
2771,Tulip,2,54,55.00
2772,Lotus,2,212,186.00
2773,Lavender,1,281,113.00
2774,Orchid,1,436,146.00
2775,Lavender,2,239,267.00
2776,Lavender,1,384,155.00
2777,Lotus,2,118,146.00
2778,Rose,1,190,226.00
2779,Lavender,2,57,217.00
2780,Lavender,1,201,13.00
2781,Orchid,1,399,95.00
2782,Tulip,1,216,239.00
2783,Lotus,2,306,212.00
2784,Lavender,2,157,257.00
2785,Lotus,1,272,266.00
2786,Orchid,1,369,99.00
2787,Lavender,1,487,94.00
2788,Rose,1,255,72.00
2789,Lavender,1,146,56.00
2790,Lavender,1,305,78.00
2791,Orchid,1,362,221.00
2792,Rose,2,281,27.00
2793,Orchid,2,486,253.00
2794,Lotus,1,134,133.00
2795,Lotus,1,135,18.00
2796,Rose,1,75,164.00
2797,Lotus,1,109,293.00
2798,Lotus,1,102,60.00
2799,Tulip,2,287,166.00
2800,Lavender,1,381,153.00
2801,Orchid,1,491,258.00
2802,Rose,1,460,247.00
2803,Lavender,2,300,252.00
2804,Rose,1,61,141.00
2805,Lavender,1,259,284.00
2806,Orchid,1,148,185.00
2807,Lotus,2,63,128.00
2808,Lotus,2,360,21.00
2809,Orchid,2,191,227.00
2810,Lavender,2,450,44.00
2811,Lotus,1,342,77.00
2812,Rose,2,436,196.00
2813,Orchid,1,300,282.00
2814,Orchid,2,172,181.00
2815,Orchid,1,376,60.00
2816,Tulip,2,466,235.00
2817,Tulip,1,218,240.00
2818,Tulip,1,308,158.00
2819,Rose,2,149,202.00
2820,Rose,1,393,89.00
2821,Lavender,2,368,51.00
2822,Tulip,2,394,57.00
2823,Orchid,1,178,130.00
2824,Rose,2,486,109.00
2825,Lavender,2,242,57.00
2826,Lavender,1,147,231.00
2827,Tulip,2,464,292.00
2828,Lotus,2,226,55.00
2829,Rose,2,50,53.00
2830,Tulip,1,66,62.00
2831,Lavender,2,247,246.00
2832,Lotus,1,169,216.00
2833,Tulip,2,252,33.00
2834,Tulip,1,384,118.00
2835,Lavender,1,243,78.00
2836,Rose,1,50,95.00
2837,Rose,1,112,44.00
2838,Lotus,1,398,290.00
2839,Rose,2,252,285.00
2840,Lotus,2,419,25.00
2841,Lavender,1,232,143.00
2842,Rose,1,115,206.00
2843,Orchid,1,243,34.00
2844,Orchid,2,100,263.00
2845,Rose,1,141,261.00
2846,Tulip,1,214,197.00
2847,Lotus,2,372,252.00
2848,Lotus,2,371,266.00
2849,Rose,2,92,288.00
2850,Tulip,2,352,12.00
2851,Lotus,1,68,49.00
2852,Lotus,1,491,252.00
2853,Tulip,2,337,286.00
2854,Tulip,1,286,161.00
2855,Lavender,2,176,281.00
2856,Tulip,2,468,203.00
2857,Lavender,2,438,211.00
2858,Orchid,1,169,120.00
2859,Orchid,2,346,105.00
2860,Lotus,2,260,153.00
2861,Lotus,1,445,50.00
2862,Orchid,1,400,276.00
2863,Tulip,1,182,167.00
2864,Lavender,2,140,188.00
2865,Orchid,2,421,35.00
2866,Orchid,1,82,69.00
2867,Lavender,1,202,41.00
2868,Tulip,2,94,265.00
2869,Lotus,2,206,245.00
2870,Orchid,1,364,91.00
2871,Lotus,1,353,199.00
2872,Orchid,1,416,104.00
2873,Orchid,2,233,171.00
2874,Lotus,1,481,18.00
2875,Rose,2,117,264.00
2876,Lotus,1,222,226.00
2877,Lotus,1,431,59.00
2878,Rose,2,70,173.00
2879,Orchid,1,302,243.00
2880,Rose,2,285,142.00
2881,Lotus,2,205,19.00
2882,Lotus,1,199,111.00
2883,Tulip,1,121,42.00
2884,Tulip,1,382,140.00
2885,Tulip,1,263,121.00
2886,Lotus,2,120,33.00
2887,Lavender,2,183,148.00
2888,Rose,1,93,201.00
2889,Orchid,1,245,163.00
2890,Rose,2,400,278.00
2891,Orchid,1,463,25.00
2892,Lotus,2,287,45.00
2893,Orchid,1,333,282.00
2894,Tulip,2,150,132.00
2895,Orchid,1,497,19.00
2896,Lavender,1,99,131.00
2897,Orchid,1,363,70.00
2898,Tulip,2,140,63.00
2899,Lavender,2,357,269.00
2900,Lotus,2,96,259.00
2901,Rose,2,397,263.00
2902,Tulip,1,207,34.00
2903,Rose,2,487,89.00
2904,Rose,2,477,174.00
2905,Lavender,2,380,219.00
2906,Lavender,2,309,196.00
2907,Lavender,1,370,252.00
2908,Orchid,1,435,243.00
2909,Lotus,1,470,209.00
2910,Lavender,1,278,282.00
2911,Orchid,1,320,40.00
2912,Lotus,1,161,160.00
2913,Orchid,2,252,223.00
2914,Rose,2,255,131.00
2915,Lavender,2,199,159.00
2916,Orchid,1,326,130.00
2917,Lavender,2,141,27.00
2918,Lotus,1,398,201.00
