client_order_id,instrument,side,quantity,price
8265,Lotus,2,99,261.00
8266,Lotus,1,426,297.00
8267,Lotus,2,365,183.00
8268,Lotus,1,90,55.00
8269,Lotus,1,291,188.00
8270,Lotus,1,351,239.00
8271,Lotus,1,188,56.00
8272,Lotus,1,491,209.00
8273,Lotus,2,117,95.00
8274,Lotus,1,454,33.00
8275,Lotus,1,56,277.00
8276,Lotus,1,367,44.00
8277,Lotus,1,470,154.00
8278,Lotus,2,426,211.00
8279,Lotus,2,137,27.00
8280,Lotus,2,490,241.00
8281,Lotus,1,220,33.00
8282,Lotus,2,451,134.00
8283,Lotus,1,458,112.00
8284,Lotus,2,219,232.00
8285,Lotus,1,176,291.00
8286,Lotus,2,437,235.00
8287,Lotus,1,363,188.00
8288,Lotus,2,370,298.00
8289,Lotus,1,189,136.00
8290,Lotus,1,387,291.00
8291,Lotus,2,395,281.00
8292,Lotus,1,344,287.00
8293,Lotus,1,250,122.00
8294,Lotus,2,175,229.00
8295,Lotus,2,260,200.00
8296,Lotus,2,185,114.00
8297,Lotus,2,292,216.00
8298,Lotus,2,169,49.00
8299,Lotus,2,348,179.00
8300,Lotus,1,434,99.00
8301,Lotus,2,229,116.00
8302,Lotus,2,121,280.00
8303,Lotus,1,260,214.00
8304,Lotus,2,336,148.00
8305,Lotus,1,435,91.00
8306,Lotus,2,205,15.00
8307,Lotus,2,145,20.00
8308,Lotus,1,257,242.00
8309,Lotus,1,120,155.00
8310,Lotus,1,167,113.00
8311,Lotus,1,161,248.00
8312,Lotus,1,367,196.00
8313,Lotus,1,483,85.00
8314,Lotus,1,489,255.00
8315,Lotus,2,244,137.00
8316,Lotus,1,324,232.00
8317,Lotus,2,445,254.00
8318,Lotus,1,337,266.00
8319,Lotus,2,345,261.00
8320,Lotus,2,449,59.00
8321,Lotus,2,153,50.00
8322,Lotus,2,125,217.00
8323,Tulip,2,415,128.00
8324,Orchid,1,167,146.00
8325,Lavender,2,152,242.00
8326,Lavender,2,297,186.00
8327,Orchid,2,476,218.00
8328,Rose,1,251,193.00
8329,Lavender,2,172,222.00
8330,Lotus,1,233,218.00
8331,Lotus,1,150,261.00
8332,Rose,2,441,230.00
8333,Lotus,2,229,161.00
8334,Lavender,2,444,156.00
8335,Lotus,1,240,90.00
8336,Lotus,1,352,30.00
8337,Rose,1,183,15.00
8338,Lotus,1,208,253.00
8339,Tulip,1,242,289.00
8340,Lotus,2,346,139.00
8341,Tulip,2,214,282.00
8342,Lavender,2,222,81.00
8343,Orchid,2,80,84.00
8344,Lotus,2,210,177.00
8345,Orchid,2,278,238.00
8346,Lavender,2,428,83.00
8347,Lavender,1,152,247.00
8348,Rose,1,417,138.00
8349,Lavender,1,176,295.00
8350,Orchid,2,281,149.00
8351,Lotus,1,419,41.00
8352,Lotus,2,321,221.00
8353,Lotus,1,496,41.00
8354,Lotus,2,246,290.00
8355,Rose,1,324,14.00
8356,Lotus,1,137,231.00
8357,Orchid,1,82,222.00
8358,Tulip,1,314,40.00
8359,Orchid,1,241,184.00
8360,Lotus,1,110,251.00
8361,Rose,1,451,46.00
8362,Lavender,1,80,271.00
8363,Tulip,2,212,297.00
8364,Lavender,2,209,291.00
8365,Lavender,2,348,137.00
8366,Rose,2,297,88.00
8367,Orchid,2,77,264.00
8368,Tulip,2,310,285.00
8369,Orchid,1,411,202.00
8370,Orchid,2,271,258.00
8371,Lavender,2,59,221.00
8372,Lavender,1,57,200.00
8373,Tulip,1,213,214.00
8374,Rose,2,355,61.00
8375,Lavender,1,99,18.00
8376,Lotus,1,247,39.00
8377,Tulip,2,347,173.00
8378,Orchid,2,339,280.00
8379,Lotus,1,135,170.00
8380,Lotus,2,178,300.00
8381,Lotus,1,217,89.00
8382,Rose,1,445,274.00
8383,Rose,2,421,150.00
8384,Lotus,2,365,74.00
8385,Tulip,2,319,269.00
8386,Lotus,1,95,123.00
8387,Lavender,1,273,233.00
8388,Orchid,2,137,169.00
8389,Tulip,2,241,69.00
8390,Lavender,1,255,243.00
8391,Orchid,1,382,228.00
8392,Tulip,2,173,198.00
8393,Lotus,2,275,100.00
8394,Tulip,1,151,18.00
8395,Tulip,1,397,141.00
8396,Orchid,1,238,226.00
8397,Lotus,1,55,121.00
8398,Tulip,1,300,66.00
8399,Rose,1,78,117.00
8400,Rose,1,392,99.00
8401,Lavender,2,173,93.00
8402,Lavender,1,368,152.00
8403,Lotus,1,165,243.00
8404,Lotus,1,158,246.00
8405,Orchid,2,387,191.00
8406,Lavender,1,311,143.00
8407,Lavender,1,257,23.00
8408,Lotus,2,135,263.00
8409,Tulip,2,66,293.00
8410,Orchid,1,302,52.00
8411,Orchid,1,436,204.00
8412,Tulip,2,92,34.00
8413,Lavender,2,390,261.00
8414,Orchid,1,195,218.00
8415,Rose,2,433,106.00
8416,Tulip,1,396,150.00
8417,Orchid,2,381,271.00
8418,Rose,2,424,149.00
8419,Lotus,1,396,78.00
8420,Lotus,1,176,253.00
8421,Lavender,1,142,59.00
8422,Lotus,2,338,202.00
8423,Lotus,1,162,113.00
8424,Lavender,2,394,264.00
8425,Rose,1,469,232.00
8426,Orchid,1,295,25.00
8427,Tulip,2,61,21.00
8428,Tulip,1,346,75.00
8429,Orchid,1,200,167.00
8430,Tulip,2,430,90.00
8431,Rose,1,376,144.00
8432,Tulip,2,65,299.00
8433,Lavender,1,372,33.00
8434,Rose,1,339,157.00
8435,Orchid,1,386,212.00
8436,Tulip,2,241,273.00
8437,Orchid,2,315,230.00
8438,Tulip,2,144,159.00
8439,Rose,1,481,224.00
8440,Lotus,2,455,129.00
8441,Tulip,2,69,119.00
8442,Rose,2,473,66.00
8443,Rose,1,131,34.00
8444,Lavender,1,194,128.00
8445,Rose,1,386,241.00
8446,Tulip,1,142,49.00
8447,Orchid,1,79,235.00
8448,Tulip,2,182,55.00
8449,Tulip,2,462,65.00
8450,Lotus,2,226,124.00
8451,Tulip,1,406,251.00
8452,Orchid,2,406,116.00
8453,Lavender,1,98,140.00
8454,Rose,1,228,100.00
8455,Lavender,2,328,75.00
8456,Orchid,1,240,232.00
8457,Rose,1,134,50.00
8458,Lavender,1,119,67.00
8459,Lotus,2,487,112.00
8460,Rose,2,499,57.00
8461,Lavender,2,127,89.00
8462,Lotus,1,106,199.00
8463,Lavender,1,499,276.00
8464,Lotus,2,225,198.00
8465,Orchid,1,495,227.00
8466,Rose,1,151,156.00
8467,Lotus,2,132,252.00
8468,Tulip,2,375,184.00
8469,Lotus,1,203,297.00
8470,Lotus,2,216,244.00
8471,Rose,2,305,180.00
8472,Lavender,1,262,35.00
8473,Rose,1,483,247.00
8474,Rose,1,360,216.00
8475,Tulip,1,306,241.00
8476,Lavender,1,282,193.00
8477,Orchid,2,314,267.00
8478,Rose,2,247,235.00
8479,Orchid,1,182,176.00
8480,Lotus,1,57,149.00
8481,Tulip,1,434,165.00
8482,Lavender,2,427,36.00
8483,Lavender,2,194,89.00
8484,Orchid,1,350,97.00
8485,Rose,2,114,281.00
8486,Lavender,1,222,175.00
8487,Lotus,1,399,288.00
8488,Orchid,1,135,188.00
8489,Rose,2,121,192.00
8490,Orchid,1,346,270.00
8491,Lotus,2,224,198.00
8492,Orchid,2,410,129.00
8493,Lotus,1,318,197.00
8494,Lavender,1,177,271.00
8495,Tulip,2,417,300.00
8496,Orchid,1,494,44.00
8497,Orchid,2,423,63.00
8498,Orchid,1,277,196.00
8499,Tulip,2,182,206.00
8500,Tulip,2,160,168.00
8501,Rose,1,55,253.00
8502,Lotus,2,403,290.00
8503,Lotus,1,50,272.00
8504,Lotus,1,156,110.00
8505,Orchid,2,170,13.00
8506,Lotus,2,469,73.00
8507,Orchid,1,117,104.00
8508,Lavender,2,247,151.00
8509,Lavender,2,477,263.00
8510,Lavender,2,297,180.00
8511,Orchid,2,482,67.00
8512,Lotus,1,310,105.00
8513,Orchid,2,102,209.00
8514,Lotus,1,490,210.00
8515,Lavender,2,100,115.00
8516,Lotus,1,495,59.00
8517,Tulip,2,240,22.00
8518,Lavender,1,280,77.00
8519,Rose,1,132,106.00
8520,Tulip,1,305,192.00
8521,Orchid,2,298,169.00
8522,Rose,1,235,287.00
8523,Lotus,1,450,263.00
8524,Orchid,1,144,207.00
8525,Orchid,2,184,59.00
8526,Orchid,2,76,197.00
8527,Orchid,1,339,75.00
8528,Tulip,2,236,48.00
8529,Orchid,1,96,124.00
8530,Rose,2,378,197.00
8531,Rose,1,79,38.00
8532,Lotus,2,158,286.00
8533,Tulip,2,315,167.00
8534,Rose,1,312,65.00
8535,Orchid,1,320,258.00
8536,Lotus,1,66,60.00
8537,Orchid,1,143,186.00
8538,Rose,2,450,279.00
8539,Rose,2,189,120.00
8540,Tulip,1,58,58.00
8541,Lotus,1,338,243.00
8542,Tulip,2,491,31.00
8543,Tulip,2,173,63.00
8544,Rose,1,228,155.00
8545,Lavender,2,51,283.00
8546,Tulip,1,86,33.00
8547,Orchid,1,386,289.00
8548,Tulip,2,394,29.00
8549,Rose,2,148,132.00
8550,Tulip,2,79,28.00
8551,Lotus,2,196,294.00
8552,Lavender,1,186,10.00
8553,Orchid,1,97,73.00
8554,Tulip,2,69,300.00
8555,Lavender,2,82,295.00
8556,Rose,1,389,169.00
8557,Tulip,2,483,253.00
8558,Tulip,2,492,121.00
8559,Tulip,1,180,98.00
8560,Lotus,2,137,64.00
8561,Lavender,1,198,201.00
8562,Tulip,1,357,20.00
8563,Orchid,1,139,14.00
8564,Tulip,1,269,124.00
8565,Orchid,1,364,123.00
8566,Lotus,1,69,269.00
8567,Lotus,2,244,228.00
8568,Rose,2,285,248.00
8569,Rose,2,330,191.00
8570,Orchid,1,66,240.00
8571,Lotus,2,257,246.00
8572,Lavender,1,313,287.00
8573,Orchid,2,324,204.00
8574,Lotus,1,336,227.00
8575,Rose,2,349,218.00
8576,Lotus,2,404,82.00
8577,Lavender,1,361,278.00
8578,Orchid,2,431,239.00
8579,Orchid,1,378,79.00
8580,Lavender,2,484,33.00
8581,Orchid,2,161,268.00
8582,Orchid,2,80,37.00
8583,Orchid,2,259,86.00
8584,Lavender,1,207,94.00
8585,Rose,1,66,25.00
8586,Tulip,1,152,50.00
8587,Lotus,2,471,160.00
8588,Rose,1,130,219.00
8589,Orchid,1,434,115.00
8590,Rose,1,292,173.00
8591,Orchid,2,489,112.00
8592,Lotus,2,294,223.00
8593,Rose,2,245,289.00
8594,Rose,2,169,191.00
8595,Lavender,2,428,77.00
8596,Rose,1,486,274.00
8597,Orchid,1,287,92.00
8598,Lotus,2,314,183.00
8599,Tulip,2,362,173.00
8600,Lotus,2,382,237.00
8601,Tulip,1,62,69.00
8602,Orchid,1,273,244.00
8603,Lotus,2,89,238.00
8604,Orchid,2,202,37.00
8605,Rose,2,123,97.00
8606,Tulip,2,361,251.00
8607,Lavender,1,256,149.00
8608,Tulip,1,212,28.00
8609,Tulip,1,323,193.00
8610,Lavender,1,313,37.00
8611,Lotus,1,424,63.00
8612,Orchid,2,412,10.00
8613,Tulip,2,144,194.00
8614,Lavender,2,450,45.00
8615,Lavender,1,332,141.00
8616,Orchid,1,68,298.00
8617,Orchid,1,382,279.00
8618,Lotus,2,361,270.00
8619,Rose,1,278,121.00
8620,Tulip,1,307,160.00
8621,Tulip,2,360,217.00
8622,Lotus,1,320,279.00
8623,Lavender,2,329,121.00
8624,Rose,2,213,176.00
8625,Rose,2,394,196.00
8626,Lavender,2,197,82.00
8627,Lavender,2,289,184.00
8628,Lavender,1,396,90.00
8629,Lavender,2,500,174.00
8630,Lotus,1,51,30.00
8631,Tulip,1,187,213.00
8632,Rose,2,464,16.00
8633,Rose,2,469,185.00
8634,Rose,2,355,172.00
8635,Tulip,1,51,74.00
8636,Orchid,1,85,279.00
8637,Rose,2,253,152.00
8638,Lavender,1,337,74.00
8639,Rose,1,421,221.00
8640,Lavender,1,335,220.00
8641,Lavender,1,89,224.00
8642,Tulip,1,366,122.00
8643,Tulip,2,355,106.00
8644,Orchid,1,181,82.00
8645,Lotus,2,321,208.00
8646,Orchid,1,102,155.00
8647,Orchid,2,435,42.00
8648,Orchid,2,294,123.00
8649,Lavender,2,378,234.00
8650,Lavender,1,276,119.00
8651,Lotus,2,397,281.00
8652,Rose,1,358,196.00
8653,Orchid,1,383,260.00
8654,Lotus,2,99,32.00
8655,Lotus,2,245,299.00
8656,Lavender,2,280,160.00
8657,Lotus,2,211,107.00
8658,Lavender,1,389,231.00
8659,Orchid,2,247,111.00
8660,Tulip,2,165,186.00
8661,Lotus,1,131,39.00
8662,Rose,2,480,226.00
8663,Orchid,2,413,23.00
8664,Lotus,2,313,136.00
8665,Orchid,1,237,127.00
8666,Rose,1,131,21.00
8667,Tulip,1,455,148.00
8668,Rose,1,127,88.00
8669,Lavender,1,141,122.00
8670,Rose,1,316,213.00
8671,Tulip,1,478,198.00
8672,Rose,1,466,173.00
8673,Lavender,2,161,46.00
8674,Rose,2,228,240.00
8675,Lotus,1,313,238.00
8676,Lotus,2,499,33.00
8677,Tulip,2,382,174.00
8678,Lavender,1,351,49.00
8679,Lotus,1,367,233.00
8680,Rose,2,294,207.00
8681,Lavender,1,435,139.00
8682,Tulip,1,311,216.00
8683,Orchid,1,416,86.00
8684,Lotus,1,299,64.00
8685,Lavender,1,131,241.00
8686,Rose,1,497,108.00
8687,Orchid,2,363,113.00
8688,Orchid,1,182,101.00
8689,Rose,1,251,45.00
8690,Lavender,2,407,87.00
8691,Rose,1,413,228.00
8692,Rose,1,262,54.00
8693,Lotus,1,485,185.00
8694,Orchid,1,367,107.00
8695,Tulip,1,257,80.00
8696,Orchid,2,424,180.00
8697,Lotus,2,482,12.00
8698,Lavender,1,471,207.00
8699,Rose,2,95,92.00
8700,Rose,2,400,24.00
8701,Rose,1,366,51.00
8702,Rose,1,429,121.00
8703,Rose,1,266,282.00
8704,Rose,1,261,15.00
8705,Lotus,1,106,208.00
8706,Rose,2,327,17.00
8707,Rose,2,347,136.00
8708,Rose,2,95,16.00
8709,Lotus,2,76,100.00
8710,Tulip,1,119,237.00
8711,Lavender,1,498,241.00
8712,Tulip,1,136,91.00
8713,Lotus,2,387,251.00
8714,Orchid,1,258,217.00
8715,Tulip,2,148,236.00
8716,Tulip,2,200,266.00
8717,Orchid,2,371,242.00
8718,Orchid,1,204,243.00
8719,Tulip,2,424,127.00
8720,Lotus,1,152,241.00
8721,Rose,1,150,290.00
8722,Lavender,2,341,192.00
8723,Lavender,2,357,287.00
8724,Lotus,1,412,122.00
8725,Lotus,2,491,67.00
8726,Orchid,2,99,229.00
8727,Lavender,2,336,66.00
8728,Lotus,1,460,203.00
8729,Lotus,1,280,117.00
8730,Tulip,1,320,203.00
8731,Lavender,2,327,278.00
8732,Tulip,2,194,61.00
8733,Rose,1,56,239.00
8734,Tulip,2,341,138.00
8735,Lotus,2,140,200.00
8736,Lavender,2,416,133.00
8737,Lavender,1,83,112.00
8738,Lavender,1,170,159.00
8739,Rose,2,110,148.00
8740,Tulip,1,355,171.00
8741,Orchid,1,353,188.00
8742,Orchid,2,270,168.00
8743,Lotus,2,410,181.00
8744,Orchid,2,187,147.00
8745,Tulip,1,281,63.00
8746,Lotus,2,204,249.00
8747,Rose,1,380,12.00
8748,Lavender,2,232,183.00
8749,Rose,1,680,282.00
8750,Lotus,2,350,212.00
8751,Tulip,1,270,105.00
8752,Orchid,2,60,94.00
8753,Rose,2,50,112.00
8754,Rose,2,610,59.00
8755,Rose,2,440,47.00
8756,Lavender,1,250,97.00
8757,Rose,1,190,84.00
8758,Orchid,1,110,82.00
8759,Orchid,1,590,264.00
8760,Lotus,2,870,224.00
8761,Lavender,2,740,288.00
8762,Lotus,2,680,150.00
8763,Rose,2,500,207.00
8764,Rose,1,190,207.00
8765,Rose,1,280,118.00
8766,Rose,2,870,23.00
8767,Tulip,1,390,96.00
8768,Lotus,2,900,16.00
8769,Lavender,1,400,131.00
8770,Rose,1,240,229.00
8771,Lotus,2,430,54.00
8772,Tulip,2,140,32.00
8773,Orchid,2,10,92.00
8774,Tulip,1,720,202.00
8775,Rose,2,700,285.00
8776,Tulip,2,560,70.00
8777,Orchid,1,170,232.00
8778,Tulip,2,850,90.00
8779,Lavender,1,750,200.00
8780,Rose,2,890,42.00
8781,Rose,1,720,255.00
8782,Rose,2,820,284.00
8783,Lavender,1,420,92.00
8784,Rose,1,840,93.00
8785,Lotus,2,600,82.00
8786,Lotus,1,410,218.00
8787,Orchid,1,370,254.00
8788,Lavender,1,850,296.00
8789,Lavender,2,350,147.00
8790,Orchid,1,80,242.00
8791,Rose,1,850,107.00
8792,Lotus,2,10,63.00
8793,Lavender,2,210,15.00
8794,Lavender,1,280,219.00
8795,Lotus,1,900,156.00
8796,Rose,1,520,32.00
8797,Rose,2,460,116.00
8798,Orchid,1,980,178.00
8799,Lavender,1,160,54.00
8800,Lavender,1,630,89.00
8801,Orchid,1,780,24.00
8802,Rose,2,830,280.00
8803,Orchid,2,890,226.00
8804,Orchid,1,340,33.00
8805,Orchid,1,420,294.00
8806,Tulip,1,520,159.00
8807,Lotus,1,880,226.00
8808,Lavender,2,930,80.00
8809,Lavender,1,50,202.00
8810,Rose,1,60,163.00
8811,Orchid,1,670,272.00
8812,Tulip,1,430,40.00
8813,Lotus,1,550,219.00
8814,Lotus,2,300,10.00
8815,Tulip,2,930,107.00
8816,Rose,1,230,111.00
8817,Lavender,1,650,80.00
8818,Orchid,2,820,237.00
8819,Rose,1,50,199.00
8820,Orchid,1,560,139.00
8821,Rose,1,620,62.00
8822,Lavender,1,320,229.00
8823,Lotus,1,930,298.00
8824,Lavender,2,360,141.00
8825,Lavender,2,850,18.00
8826,Rose,2,140,46.00
8827,Lotus,1,140,288.00
8828,Lotus,2,280,15.00
8829,Lotus,2,210,88.00
8830,Lotus,1,550,38.00
8831,Orchid,2,220,268.00
8832,Rose,1,260,121.00
8833,Tulip,2,70,42.00
8834,Lotus,2,280,235.00
8835,Tulip,2,870,249.00
8836,Tulip,2,510,184.00
8837,Rose,1,1000,41.00
8838,Orchid,2,500,272.00
8839,Orchid,2,750,249.00
8840,Orchid,2,360,143.00
8841,Lavender,2,450,281.00
8842,Lotus,2,840,283.00
8843,Rose,1,360,298.00
8844,Tulip,1,910,128.00
8845,Orchid,1,240,185.00
8846,Rose,1,810,286.00
8847,Lotus,2,470,215.00
8848,Lavender,2,840,87.00
8849,Lavender,1,180,291.00
8850,Tulip,2,450,37.00
8851,Lotus,1,500,14.00
8852,Orchid,1,660,204.00
8853,Lavender,2,110,282.00
8854,Lotus,2,940,227.00
8855,Rose,1,1000,53.00
8856,Tulip,1,850,16.00
8857,Orchid,1,420,140.00
8858,Lotus,1,320,271.00
8859,Rose,1,440,127.00
8860,Lavender,2,830,55.00
8861,Orchid,1,650,162.00
8862,Orchid,2,760,22.00
8863,Tulip,1,490,122.00
8864,Tulip,2,250,34.00
8865,Orchid,2,110,64.00
8866,Orchid,1,10,211.00
8867,Rose,2,250,228.00
8868,Orchid,1,610,272.00
8869,Lavender,2,250,33.00
8870,Tulip,2,630,176.00
8871,Orchid,2,370,53.00
8872,Rose,2,10,149.00
8873,Rose,2,960,279.00
8874,Tulip,1,470,211.00
8875,Orchid,2,510,13.00
8876,Lotus,1,720,163.00
8877,Lavender,2,470,263.00
8878,Rose,1,370,250.00
8879,Lotus,2,650,73.00
8880,Lotus,1,610,149.00
8881,Rose,2,230,237.00
8882,Orchid,2,910,103.00
8883,Lotus,1,840,121.00
8884,Orchid,2,40,283.00
8885,Tulip,2,350,111.00
8886,Rose,1,390,250.00
8887,Rose,2,670,238.00
8888,Orchid,2,290,190.00
8889,Lavender,2,510,208.00
8890,Orchid,2,740,83.00
8891,Lavender,1,140,136.00
8892,Rose,2,430,93.00
8893,Tulip,1,70,198.00
8894,Rose,2,790,62.00
8895,Orchid,2,130,254.00
8896,Lotus,2,90,208.00
8897,Lotus,2,240,264.00
8898,Rose,2,780,41.00
8899,Lotus,1,770,131.00
8900,Lotus,1,710,135.00
8901,Orchid,2,330,217.00
8902,Orchid,1,520,291.00
8903,Rose,1,540,72.00
8904,Orchid,2,710,158.00
8905,Orchid,1,140,275.00
8906,Lavender,1,210,293.00
8907,Tulip,1,780,293.00
8908,Orchid,2,810,122.00
8909,Rose,2,210,15.00
8910,Lotus,2,900,66.00
8911,Rose,1,680,15.00
8912,Rose,1,830,222.00
8913,Rose,1,770,205.00
8914,Lavender,2,450,27.00
8915,Orchid,1,920,181.00
8916,Rose,2,840,128.00
8917,Tulip,1,510,48.00
8918,Lotus,2,980,257.00
8919,Orchid,1,1000,177.00
8920,Tulip,2,950,216.00
8921,Orchid,2,120,104.00
8922,Lavender,1,610,68.00
8923,Orchid,2,230,169.00
8924,Lotus,1,850,215.00
8925,Lavender,2,870,188.00
8926,Lavender,1,560,253.00
8927,Lotus,1,490,37.00
8928,Tulip,1,120,107.00
8929,Lotus,1,930,111.00
8930,Lavender,1,830,39.00
8931,Lotus,1,310,81.00
8932,Lotus,1,90,300.00
8933,Rose,1,730,290.00
8934,Orchid,1,230,90.00
8935,Tulip,2,660,212.00
8936,Tulip,2,420,139.00
8937,Lavender,1,600,283.00
8938,Rose,1,420,127.00
8939,Tulip,2,410,41.00
8940,Orchid,1,140,105.00
8941,Rose,2,650,202.00
8942,Lotus,1,550,298.00
8943,Rose,2,230,169.00
8944,Orchid,2,90,292.00
8945,Orchid,1,980,137.00
8946,Lavender,1,10,31.00
8947,Rose,1,740,143.00
8948,Lavender,1,220,273.00
8949,Rose,1,250,144.00
8950,Rose,2,680,50.00
8951,Tulip,2,640,59.00
8952,Rose,1,550,66.00
8953,Lotus,1,970,197.00
8954,Lavender,1,40,195.00
8955,Rose,2,210,38.00
8956,Lotus,1,990,262.00
8957,Lotus,2,540,151.00
8958,Lotus,2,670,106.00
8959,Tulip,1,930,77.00
8960,Tulip,2,830,181.00
8961,Lotus,1,600,49.00
8962,Lotus,2,990,82.00
8963,Lavender,1,400,137.00
8964,Rose,2,740,74.00
8965,Tulip,1,80,259.00
8966,Lotus,1,420,207.00
8967,Lavender,1,380,112.00
8968,Rose,2,990,68.00
8969,Orchid,2,780,278.00
8970,Lavender,1,450,215.00
8971,Rose,2,30,135.00
8972,Tulip,1,600,119.00
8973,Lotus,1,120,241.00
8974,Lavender,1,910,184.00
8975,Rose,2,880,226.00
8976,Rose,1,960,167.00
8977,Tulip,1,730,38.00
8978,Tulip,1,250,240.00
8979,Orchid,1,720,210.00
8980,Lotus,2,650,14.00
8981,Tulip,2,900,161.00
8982,Rose,2,690,116.00
8983,Tulip,1,970,220.00
8984,Tulip,1,390,129.00
8985,Lavender,2,270,98.00
8986,Lavender,1,320,184.00
8987,Lotus,2,230,147.00
8988,Lavender,1,650,82.00
8989,Rose,1,850,105.00
8990,Tulip,1,580,213.00
8991,Tulip,1,380,132.00
8992,Lavender,2,410,58.00
8993,Lavender,2,10,57.00
8994,Rose,1,300,229.00
8995,Lavender,1,640,146.00
8996,Lotus,1,390,77.00
8997,Lavender,1,190,213.00
8998,Rose,2,20,265.00
8999,Rose,2,600,61.00
9000,Orchid,2,490,107.00
9001,Tulip,1,280,14.00
9002,Lavender,2,390,195.00
9003,Tulip,1,680,172.00
9004,Lavender,2,60,225.00
9005,Rose,2,300,102.00
9006,Lavender,1,340,66.00
9007,Tulip,2,690,161.00
9008,Rose,2,200,173.00
9009,Tulip,2,120,174.00
9010,Lavender,1,790,19.00
9011,Lavender,2,120,293.00
9012,Rose,1,440,123.00
9013,Lavender,1,870,110.00
9014,Lotus,2,790,216.00
9015,Tulip,2,320,206.00
9016,Rose,2,80,109.00
9017,Tulip,1,720,110.00
9018,Lotus,1,600,259.00
9019,Tulip,2,250,162.00
9020,Tulip,2,760,148.00
9021,Lotus,1,470,101.00
9022,Tulip,1,40,197.00
9023,Tulip,2,770,300.00
9024,Lavender,2,480,11.00
9025,Rose,1,560,27.00
9026,Rose,1,340,246.00
9027,Rose,1,50,253.00
9028,Lotus,2,670,182.00
9029,Lavender,1,590,161.00
9030,Lavender,1,570,263.00
9031,Orchid,2,890,246.00
9032,Lotus,2,850,264.00
9033,Tulip,2,550,70.00
9034,Lavender,1,660,58.00
9035,Orchid,1,920,229.00
9036,Lavender,2,800,174.00
9037,Orchid,2,580,239.00
9038,Tulip,1,250,100.00
9039,Lotus,1,570,149.00
9040,Lavender,1,40,184.00
9041,Rose,1,990,174.00
9042,Rose,1,690,13.00
9043,Rose,1,670,115.00
9044,Lavender,1,260,102.00
9045,Lavender,1,670,269.00
9046,Rose,2,150,78.00
9047,Lavender,1,400,234.00
9048,Orchid,1,180,36.00
9049,Tulip,2,230,133.00
9050,Tulip,2,670,210.00
9051,Orchid,1,200,85.00
9052,Tulip,1,630,218.00
9053,Lotus,2,640,47.00
9054,Lotus,1,640,226.00
9055,Tulip,1,310,248.00
9056,Lotus,1,750,166.00
9057,Orchid,1,620,211.00
9058,Rose,2,220,71.00
9059,Orchid,1,430,26.00
9060,Orchid,2,100,161.00
9061,Lavender,2,590,238.00
9062,Orchid,2,880,289.00
9063,Lotus,1,960,63.00
9064,Orchid,2,820,135.00
9065,Rose,1,970,66.00
9066,Lavender,1,710,271.00
9067,Tulip,1,480,83.00
9068,Orchid,1,350,284.00
9069,Lavender,1,10,135.00
9070,Tulip,1,460,210.00
9071,Orchid,2,40,263.00
9072,Tulip,1,370,181.00
9073,Rose,1,380,243.00
9074,Orchid,2,170,174.00
9075,Orchid,1,10,271.00
9076,Rose,2,890,166.00
9077,Tulip,2,600,114.00
9078,Lotus,2,360,172.00
9079,Tulip,2,450,112.00
9080,Lavender,2,1000,187.00
9081,Lotus,2,190,95.00
9082,Lavender,2,890,284.00
9083,Rose,1,530,234.00
9084,Rose,2,320,96.00
9085,Tulip,2,90,188.00
9086,Rose,2,680,276.00
9087,Tulip,2,240,254.00
9088,Tulip,1,580,78.00
9089,Lavender,2,700,290.00
9090,Rose,1,860,70.00
9091,Rose,2,890,275.00
9092,Rose,2,730,95.00
9093,Tulip,1,850,105.00
9094,Lotus,1,280,22.00
9095,Lavender,2,490,131.00
9096,Orchid,2,580,167.00
9097,Lavender,2,150,144.00
9098,Lavender,1,180,228.00
9099,Lotus,1,870,243.00
9100,Rose,1,1000,57.00
9101,Lavender,1,510,129.00
9102,Lavender,1,980,112.00
9103,Orchid,2,780,248.00
9104,Tulip,2,900,296.00
9105,Lotus,2,920,123.00
9106,Lavender,2,320,197.00
9107,Lotus,1,320,150.00
9108,Orchid,1,300,98.00
9109,Lavender,2,510,236.00
9110,Rose,1,980,220.00
9111,Lavender,1,420,264.00
9112,Lavender,1,410,205.00
9113,Orchid,2,710,162.00
9114,Rose,1,220,109.00
9115,Orchid,1,190,133.00
9116,Lotus,2,940,184.00
9117,Lotus,1,570,196.00
9118,Rose,1,940,46.00
9119,Lotus,1,580,289.00
9120,Lotus,2,810,121.00
9121,Tulip,2,220,256.00
9122,Lavender,1,880,194.00
9123,Orchid,1,720,287.00
9124,Rose,2,570,294.00
9125,Lavender,1,450,175.00
9126,Rose,1,820,40.00
9127,Lavender,1,60,300.00
9128,Orchid,2,840,86.00
9129,Lotus,2,270,204.00
9130,Lotus,2,630,268.00
9131,Orchid,2,490,152.00
9132,Lavender,1,520,74.00
9133,Lotus,2,480,110.00
9134,Rose,1,200,282.00
9135,Orchid,2,320,236.00
9136,Orchid,2,940,59.00
9137,Orchid,2,220,154.00
9138,Tulip,1,790,26.00
9139,Tulip,1,100,298.00
9140,Tulip,2,320,219.00
9141,Rose,1,350,246.00
9142,Rose,1,950,117.00
9143,Lavender,2,220,209.00
9144,Tulip,2,10,34.00
9145,Orchid,1,710,155.00
9146,Rose,1,380,18.00
9147,Lavender,1,900,94.00
9148,Lavender,1,720,57.00
